peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
83.92,1.8,V,36,0,0,3,0,2,0,N,1,4,4
46.08,1.6,M,39,30,11,5,0,6,0,N,2,2,2
52.5,1.68,M,50,0,10,1,0,3,0,S,1,4,4
61.41,1.71,M,18,0,8,0,1,1,0,N,2,2,1
79.62,1.75,M,25,0,0,0,12,4,0,N,1,2,2
79.36,1.66,V,26,0,3,2,19,14,0,N,0,2,2
54.17,1.73,M,25,0,14,0,0,4,0,N,2,3,4
56.36,1.65,M,36,0,6,3,13,3,0,N,2,4,4
69.35,1.63,M,33,0,0,0,0,5,0,N,1,3,4
72.89,1.75,V,42,0,0,1,0,0,0,N,3,4,4
81.65,1.72,V,40,0,0,5,0,10,0,N,2,4,3
77.36,1.83,V,55,0,0,0,8,0,0,N,2,2,2
52.55,1.69,M,27,0,15,0,13,5,1,N,0,0,0
66.04,1.68,M,24,0,10,4,22,17,0,N,3,4,4
54.5,1.74,V,74,70,0,0,11,3,0,N,0,2,3
68.83,1.69,V,46,0,1,1,0,0,0,N,0,1,0
77.97,1.69,M,53,0,0,0,9,11,0,N,2,2,2
54.73,1.72,M,59,0,17,0,10,5,0,N,0,2,1
75.3,1.79,V,31,0,0,0,3,0,0,N,2,3,2
69.52,1.72,V,56,10,0,6,15,9,0,N,0,0,0
69.16,1.67,V,31,0,0,0,3,1,0,N,2,4,4
77.49,1.71,V,33,0,0,6,0,0,0,N,2,3,4
50.2,1.67,M,48,100,20,0,0,3,0,S,1,2,2
49,1.65,M,25,20,0,1,16,8,5,N,3,3,4
72.66,1.74,V,52,0,3,3,0,0,0,N,1,2,3
70.6,1.62,M,34,0,8,6,2,9,0,N,0,1,1
52.63,1.71,M,42,0,21,0,10,15,0,N,2,4,4
55.76,1.76,V,53,110,2,0,8,9,0,N,2,2,4
53.18,1.66,M,31,10,0,3,2,0,0,N,2,2,1
54.5,1.74,V,59,0,1,0,6,9,7,N,0,2,2
70.28,1.68,M,23,0,0,1,1,2,0,N,1,2,1
51.41,1.69,M,38,0,15,2,12,3,0,N,3,3,3
55.76,1.76,V,49,0,1,0,2,4,8,S,1,3,4
72.96,1.65,V,38,0,0,3,16,11,0,N,3,3,4
85.83,1.81,V,18,0,1,1,11,8,0,N,2,4,4
56.39,1.77,V,44,80,7,1,0,0,0,N,1,2,2
69.71,1.68,M,18,0,0,0,14,6,0,N,1,2,0
53.87,1.73,V,58,20,0,0,11,12,0,N,3,4,4
52.72,1.64,M,42,0,15,3,5,5,0,N,0,2,3
50.37,1.65,M,32,10,4,5,8,11,0,N,1,2,1
49,1.65,V,43,280,0,1,23,9,0,N,0,1,1
71.3,1.72,V,43,0,0,3,11,2,0,N,1,3,3
52.72,1.64,M,55,0,6,0,14,1,0,N,2,4,4
81.79,1.7,M,39,0,0,0,15,14,0,N,1,0,0
66.83,1.81,V,61,0,0,0,0,0,4,N,0,1,1
66.74,1.8,V,34,0,6,9,1,2,5,N,0,1,1
53.87,1.73,V,49,60,0,2,12,7,3,N,2,2,3
67.51,1.66,M,35,0,4,0,1,6,0,N,0,2,3
62.25,1.73,V,41,0,0,0,23,5,3,N,1,3,3
65.6,1.7,M,51,0,9,1,13,6,0,N,1,0,0
86.83,1.79,V,31,0,4,3,5,6,0,N,0,2,2
62.28,1.71,M,18,0,0,0,0,0,0,N,2,3,3
68.23,1.62,M,49,0,0,1,11,7,0,N,1,3,2
59.04,1.74,V,25,0,13,0,9,10,0,N,2,4,4
55.76,1.76,V,20,30,15,0,20,15,1,N,1,2,2
60.55,1.69,M,57,0,7,0,1,0,0,N,1,2,1
56.39,1.77,V,53,80,15,2,11,9,0,N,0,1,1
67.64,1.73,V,37,0,0,1,2,0,0,N,1,3,4
69.43,1.68,V,51,0,0,1,5,0,0,N,0,2,1
49.6,1.66,V,44,90,1,0,5,10,1,N,1,4,3
63.62,1.88,V,46,80,0,1,13,1,6,N,1,2,4
55.76,1.76,V,81,70,8,4,2,5,0,N,0,0,1
78.99,1.72,V,31,0,0,1,6,0,0,N,0,1,2
49,1.65,M,18,0,1,0,2,0,4,N,1,4,4
61.46,1.74,V,59,0,12,1,19,14,1,N,0,2,2
46.66,1.61,M,38,10,1,5,3,2,6,S,1,2,1
71.41,1.68,M,18,0,0,1,0,0,0,N,2,2,1
57.67,1.79,V,22,20,0,3,10,6,0,N,2,3,1
70.26,1.69,M,48,0,11,6,0,7,0,N,0,2,0
67.75,1.72,V,38,0,0,3,1,3,2,N,2,2,3
79.28,1.81,V,27,0,0,0,0,5,0,N,3,4,3
70.81,1.79,V,53,0,9,0,0,3,0,N,1,1,0
51.41,1.69,M,46,100,5,0,9,1,0,S,1,0,0
52.84,1.59,M,51,0,7,0,13,16,2,N,1,2,2
80.26,1.81,V,46,0,0,0,0,1,0,N,3,4,3
55.12,1.75,M,40,30,0,3,0,9,2,N,1,1,1
82.38,1.83,V,28,0,1,0,11,9,0,N,3,4,4
66.15,1.75,V,31,0,4,0,9,0,1,N,2,2,1
65.16,1.58,M,50,0,0,1,28,8,0,N,2,3,2
53.25,1.72,V,35,100,7,3,0,2,0,S,1,2,1
58.32,1.8,V,83,0,17,2,6,0,0,N,0,0,0
98.69,1.79,V,21,0,0,4,0,6,0,N,0,0,1
74.66,1.79,V,67,0,1,3,0,2,0,N,1,4,3
65.88,1.65,M,37,0,1,0,1,3,0,N,1,2,2
71.93,1.71,M,55,0,0,2,0,0,0,N,0,1,1
82.24,1.72,M,54,0,0,1,6,11,0,N,1,2,2
56.06,1.63,M,18,0,15,0,0,11,0,N,1,1,1
72.54,1.69,M,67,0,0,5,0,5,0,N,3,4,4
84.85,1.81,V,50,0,1,0,0,1,0,N,0,1,2
67.55,1.71,V,56,0,11,8,13,7,0,N,1,3,2
49,1.65,M,26,150,2,1,0,2,0,N,0,3,2
83.34,1.77,V,37,0,0,1,0,3,0,N,1,2,2
69.02,1.62,M,38,0,0,0,0,4,0,N,0,2,1
54.47,1.73,M,28,0,9,1,10,5,2,N,2,2,3
52.63,1.66,M,59,0,0,0,18,4,1,N,3,4,4
72,1.63,M,44,0,3,6,3,6,0,N,0,1,1
51.87,1.67,V,43,10,0,6,0,2,0,N,1,3,2
60.28,1.83,V,35,70,0,0,0,0,0,N,1,3,3
85.51,1.81,V,42,0,0,5,0,5,0,N,3,4,4
80.37,1.83,V,48,0,9,3,17,14,0,N,0,1,3
50.8,1.68,V,18,0,2,4,1,0,6,N,2,4,4
53.79,1.64,M,30,10,0,0,10,12,0,N,2,4,3
70.83,1.69,M,28,0,0,2,14,0,0,N,0,1,2
78.95,1.77,V,55,0,0,3,6,3,0,N,1,3,4
62.44,1.63,M,37,0,0,1,0,0,0,N,2,3,3
58.98,1.63,M,26,0,6,0,0,5,0,N,1,2,4
49.6,1.66,M,37,30,0,1,25,19,0,N,1,1,1
75.3,1.67,M,29,0,0,3,0,8,1,N,2,4,4
47.82,1.63,M,36,180,0,0,1,0,1,N,0,1,1
53.87,1.73,V,59,50,0,1,22,10,0,N,0,2,3
59.82,1.7,V,43,0,8,3,0,0,0,N,2,3,3
78.73,1.62,M,32,0,0,0,19,20,0,N,1,2,2
69.28,1.62,M,49,0,1,0,3,3,0,N,0,1,1
53.25,1.72,V,69,50,0,1,8,5,0,N,3,4,4
78.95,1.77,V,54,0,0,1,0,0,1,N,0,2,2
55.76,1.76,V,60,10,10,4,6,0,4,N,0,0,1
53.25,1.72,M,31,20,0,5,5,4,0,N,2,3,3
57.67,1.79,V,25,10,14,3,5,1,0,N,3,4,4
79.78,1.79,V,18,0,4,3,0,0,0,N,1,3,3
56.67,1.58,M,70,0,0,0,0,1,0,N,1,2,1
70.47,1.64,V,49,0,1,4,10,0,0,N,1,1,2
54.5,1.74,V,41,0,14,1,12,2,0,N,1,2,2
46.08,1.6,M,32,20,6,2,0,0,0,N,3,4,4
49,1.65,M,32,140,8,0,10,1,0,N,0,1,0
63.38,1.66,V,80,0,7,0,21,19,0,N,2,3,4
76.9,1.71,V,30,0,0,2,0,7,0,N,0,1,2
80.17,1.72,M,28,0,0,0,4,8,0,N,1,1,0
73.87,1.74,V,59,0,1,2,0,2,0,N,2,4,4
81.43,1.78,V,44,0,0,5,15,2,0,N,3,4,4
62.97,1.77,V,19,0,0,1,9,0,5,N,1,1,1
66.83,1.81,V,28,0,7,0,0,0,0,N,3,3,4
46.08,1.6,M,41,190,0,1,5,14,0,N,1,4,2
63.62,1.88,V,23,60,0,0,4,8,0,N,0,0,0
48.41,1.64,M,73,0,4,0,14,6,6,N,0,2,2
46.66,1.61,M,54,10,2,0,0,2,0,N,1,3,3
74.13,1.66,V,63,0,0,0,12,11,0,N,0,2,2
55.12,1.75,V,42,40,0,0,0,0,0,N,1,2,1
78.71,1.73,V,49,0,0,3,6,5,0,N,0,1,0
64.01,1.64,M,24,0,3,2,11,0,0,N,0,1,0
55.76,1.76,V,48,60,0,0,0,0,0,N,0,2,4
53.87,1.73,V,44,90,0,0,0,3,3,N,1,1,0
62.19,1.67,M,18,10,0,1,11,13,0,S,0,1,1
49,1.65,M,46,0,12,0,13,8,0,N,3,4,3
59.47,1.76,V,35,0,11,0,0,7,0,N,2,4,4
74.56,1.77,V,42,0,1,0,16,5,0,N,1,3,2
48.99,1.61,M,28,0,13,0,9,3,0,N,2,4,4
75.27,1.76,V,30,0,0,2,0,1,0,N,3,4,3
65.5,1.71,M,41,0,8,5,0,0,0,N,1,3,3
56.51,1.72,V,18,0,17,3,8,8,0,N,1,2,2
41.59,1.52,M,47,0,9,0,16,8,0,N,3,4,4
80.69,1.64,V,19,0,0,2,0,7,0,N,1,1,0
56.39,1.77,V,25,0,12,1,0,0,2,N,3,4,4
52.63,1.71,V,77,70,1,3,3,0,0,N,0,2,2
76.01,1.7,V,18,0,0,2,0,0,0,S,0,1,1
49.05,1.59,M,18,0,10,1,4,0,0,N,1,0,1
57.03,1.78,V,55,50,0,1,4,1,0,N,1,1,0
68.58,1.68,M,61,0,0,3,15,2,0,N,1,0,0
61.41,1.69,M,19,0,5,3,0,0,0,N,3,4,4
94.73,1.82,V,41,0,0,0,8,12,0,N,0,0,0
78.1,1.72,M,54,0,0,2,21,11,0,S,2,3,4
63.93,1.66,M,58,0,0,0,0,0,0,N,1,2,2
59.25,1.78,V,57,0,11,0,8,11,0,N,0,4,3
55.12,1.75,V,38,40,0,0,5,0,0,N,1,1,3
47.82,1.63,M,37,90,0,1,3,1,0,N,2,2,2
76.87,1.7,V,57,0,3,0,7,7,0,N,0,0,0
63.71,1.59,M,50,0,7,0,16,19,0,N,1,3,4
51.59,1.67,M,18,0,15,0,4,2,0,N,1,2,1
51.41,1.69,M,27,40,0,0,0,0,0,N,1,1,2
66.13,1.66,M,20,0,0,3,12,12,4,N,0,0,0
50.2,1.67,M,18,130,18,0,5,4,0,N,2,4,3
69.73,1.61,M,57,0,4,6,3,5,0,N,0,2,1
58,1.62,M,59,0,10,0,0,0,0,N,0,2,2
81.38,1.79,V,62,0,0,2,13,7,0,N,0,1,0
69.88,1.63,M,58,0,0,0,0,0,0,N,1,3,3
64.21,1.59,M,80,0,0,4,0,2,0,N,2,1,1
46.66,1.61,M,37,130,0,3,9,4,0,N,1,3,2
75.99,1.63,M,42,0,2,2,5,8,0,N,0,0,0
57.03,1.78,V,42,0,12,1,4,3,4,N,0,2,1
58.32,1.8,V,60,0,17,3,12,0,0,N,2,4,4
55.76,1.76,M,29,0,14,2,0,3,0,N,2,4,4
67.24,1.64,V,21,0,0,4,2,1,0,N,2,4,3
73.06,1.63,M,45,0,2,0,8,6,0,N,1,2,1
52.36,1.66,M,29,0,19,2,0,0,0,N,2,1,0
54.5,1.74,V,36,100,0,0,16,4,0,N,2,2,3
78.99,1.72,V,22,0,0,0,22,9,0,N,0,2,3
63.22,1.68,M,30,0,8,2,6,4,0,S,1,3,3
66.56,1.72,M,42,0,3,3,7,9,2,N,1,2,2
69.08,1.76,V,38,0,7,0,12,7,0,N,2,4,4
53.6,1.59,M,49,0,6,0,13,7,0,N,0,2,2
78.37,1.71,V,48,0,0,0,14,15,0,N,2,4,4
76.77,1.68,M,27,0,0,0,7,9,0,N,1,2,2
61.28,1.83,V,18,0,9,0,11,5,3,N,2,3,2
50.2,1.67,M,37,70,10,3,13,11,0,N,2,3,4
58.69,1.66,M,49,0,1,1,0,6,4,N,1,2,1
77.98,1.66,M,37,0,0,0,4,8,0,N,1,2,1
51.64,1.64,M,28,0,15,0,0,0,0,N,0,1,2
76.26,1.69,M,39,0,4,1,8,8,0,N,0,0,0
50.18,1.6,M,48,0,10,3,12,7,1,N,3,4,4
81,1.8,V,33,0,0,0,3,7,0,N,3,4,4
77.49,1.71,V,52,0,0,5,25,13,0,N,1,3,1
67.17,1.56,M,18,0,0,3,5,4,0,N,1,2,3
55.79,1.63,M,18,0,12,0,24,15,0,N,3,4,4
50.8,1.68,V,35,100,16,3,18,6,0,N,2,3,3
55.12,1.75,V,55,20,0,2,10,0,0,N,1,1,2
51.41,1.69,M,52,20,0,1,10,9,0,N,0,0,1
49.6,1.66,M,30,130,0,0,13,5,0,N,2,2,2
62.47,1.61,M,31,0,3,0,8,2,0,N,1,1,0
92.62,1.76,M,24,0,0,6,4,5,0,N,0,0,0
52.63,1.71,M,36,80,0,2,4,5,1,N,2,4,4
49.6,1.66,M,69,0,3,3,0,0,9,N,2,4,4
44.37,1.57,M,44,0,13,2,4,0,0,N,1,4,4
92.37,1.86,V,19,0,3,4,0,0,0,N,0,3,1
102.35,1.82,V,36,0,0,1,11,19,0,N,0,1,1
58.97,1.81,V,28,50,0,3,3,0,0,N,3,3,2
53.87,1.73,V,27,70,1,3,20,8,1,N,3,3,3
55.76,1.76,V,57,40,0,4,10,1,1,N,2,4,4
55.22,1.67,M,39,0,19,4,0,0,0,N,1,0,0
48.41,1.64,M,55,0,1,1,0,0,7,N,0,2,3
55.76,1.76,V,37,150,13,0,2,0,0,N,1,2,3
47.82,1.63,M,40,50,0,0,0,5,0,N,0,2,1
75.82,1.77,V,42,0,0,0,13,2,0,N,1,1,1
75.69,1.74,V,18,0,1,0,11,0,0,N,1,2,2
53.87,1.73,V,61,10,7,4,0,0,0,N,2,3,4
61.46,1.74,V,22,0,8,0,14,7,1,N,3,4,4
72.25,1.68,V,27,0,0,0,4,0,0,N,2,4,4
87.27,1.72,V,39,0,0,4,8,7,0,N,1,2,1
65.63,1.64,M,45,0,0,2,6,0,0,N,2,3,3
69.9,1.58,M,42,0,0,5,6,9,0,N,1,3,2
46.66,1.61,M,21,30,0,1,6,1,0,N,0,2,1
69.66,1.64,M,74,0,0,4,0,0,0,N,0,2,2
78.03,1.83,V,50,0,4,1,0,0,0,N,0,1,2
48.93,1.58,M,46,0,8,0,10,5,0,N,4,4,2
55.37,1.59,M,38,0,10,1,0,7,0,N,2,3,2
65.09,1.63,M,41,0,0,1,18,8,0,N,2,4,3
56.95,1.62,M,46,0,8,0,22,10,0,N,2,3,4
75.42,1.73,M,20,0,2,1,9,0,0,S,0,2,0
81.38,1.79,V,55,0,1,7,0,0,0,N,0,1,1
70.52,1.7,V,18,0,3,3,0,0,0,N,0,1,0
50.8,1.68,M,49,190,16,0,21,9,0,N,1,3,4
88.72,1.78,V,47,0,0,7,0,8,1,N,1,2,2
52.02,1.7,V,44,110,3,3,29,22,2,N,0,2,4
54.29,1.66,M,58,0,0,1,12,0,1,N,2,2,3
64.42,1.67,M,34,0,9,0,0,14,0,S,1,3,3
48.41,1.64,M,41,40,0,0,0,3,0,N,2,4,4
69.89,1.6,M,38,0,0,6,0,0,0,N,2,3,3
78.73,1.62,M,48,0,0,6,5,11,0,N,1,2,1
63.49,1.6,M,49,0,0,0,0,0,0,N,2,4,3
61.61,1.85,V,49,70,11,2,0,0,0,N,0,1,0
60.82,1.71,V,41,0,0,5,23,12,4,N,1,3,3
55.73,1.61,M,46,0,9,0,11,15,0,N,1,3,4
53.87,1.73,M,42,80,0,2,0,0,0,N,2,4,2
73.07,1.67,M,19,0,1,0,2,0,0,N,1,2,1
55.76,1.76,V,24,0,20,1,0,0,0,N,1,2,1
79.21,1.78,V,45,0,0,0,0,2,0,N,2,1,1
68.93,1.72,M,61,0,3,0,6,0,0,N,1,3,3
50.2,1.67,M,55,150,10,6,0,0,0,N,1,3,1
53.25,1.72,V,56,0,27,1,0,0,0,N,2,1,0
67.53,1.76,V,25,0,6,3,12,12,3,N,0,1,2
52.63,1.71,M,41,10,10,0,15,8,0,N,2,4,4
82.35,1.74,M,58,0,0,5,2,3,0,N,1,1,1
64.56,1.62,M,18,0,0,0,8,0,0,N,1,1,2
50.2,1.67,M,28,10,6,2,14,17,6,N,0,2,1
49,1.65,M,31,0,22,1,0,5,0,N,0,0,1
51.98,1.69,V,56,0,11,3,0,0,0,S,3,3,2
55.76,1.76,V,34,220,0,5,0,7,0,S,2,3,3
52.08,1.63,M,38,0,8,0,0,0,0,N,2,2,2
52.63,1.71,M,44,100,0,3,11,7,0,N,0,0,1
84.41,1.86,V,55,0,6,2,8,7,0,N,0,2,2
53.87,1.73,V,55,40,0,4,6,0,0,N,0,1,2
48.41,1.64,M,24,100,5,0,0,4,0,N,0,0,2
58.32,1.8,V,34,10,9,0,0,4,0,N,0,0,0
77.51,1.74,V,44,0,0,0,17,2,0,N,0,1,0
61.17,1.61,M,41,0,3,4,6,3,0,N,1,3,4
52.63,1.71,M,35,100,5,6,8,6,0,N,1,1,3
92.43,1.84,V,43,0,4,0,13,14,0,N,1,1,1
50.2,1.67,M,52,0,14,1,13,5,0,N,1,2,2
46.08,1.6,M,18,30,0,0,0,0,0,N,1,2,3
70.24,1.74,M,33,0,5,0,0,1,0,N,1,4,3
56.39,1.77,V,34,20,0,0,0,0,0,S,2,2,0
68.32,1.64,V,96,0,0,5,9,6,0,N,1,4,4
47.24,1.62,M,26,60,6,4,1,4,0,N,2,3,3
58.97,1.81,V,50,20,19,4,5,14,0,N,3,4,3
65.61,1.65,V,20,0,5,5,0,0,0,N,3,4,4
55.76,1.76,V,66,100,0,2,3,9,9,N,2,3,2
51.41,1.69,M,30,90,20,2,0,8,0,N,0,2,4
81.97,1.8,V,35,0,0,2,2,2,0,N,0,1,1
55.76,1.76,V,24,30,1,0,22,14,0,S,1,1,1
58.96,1.7,V,75,0,7,1,12,6,1,N,1,2,3
57.03,1.78,V,30,0,13,0,7,0,0,N,3,4,2
70.51,1.65,V,57,0,0,0,6,7,0,N,0,0,0
91.79,1.77,M,45,0,0,8,0,6,0,N,2,1,0
61.69,1.61,M,43,0,0,1,3,9,2,N,2,3,3
57.72,1.65,M,69,0,11,0,19,12,0,N,0,1,1
68.06,1.65,M,49,0,3,5,3,0,0,N,1,2,1
68.34,1.72,V,38,0,9,7,0,0,0,N,0,1,0
82.99,1.75,V,18,0,0,0,3,0,0,N,1,1,2
46.08,1.6,M,45,10,0,1,10,1,0,N,2,4,4
67.49,1.63,M,64,0,1,4,10,11,0,N,2,4,2
69.36,1.7,M,48,0,2,0,1,0,0,N,1,2,3
50.2,1.67,M,43,90,0,1,14,4,4,S,1,3,4
79.01,1.73,V,18,0,5,7,4,1,0,N,1,2,2
76.99,1.81,V,63,0,6,2,13,11,0,N,2,3,3
50.2,1.67,M,25,80,13,0,1,0,0,N,0,2,2
71.97,1.75,V,32,0,13,2,11,11,0,N,0,0,0
58.32,1.8,V,18,60,0,0,11,9,0,N,0,2,0
62.54,1.56,M,56,0,0,5,0,0,0,N,3,2,2
61.32,1.64,M,54,0,4,5,11,1,0,N,2,4,3
61.05,1.64,M,57,0,5,0,5,4,0,N,0,1,1
69.17,1.66,V,33,0,2,3,3,6,0,N,4,4,4
68.81,1.63,M,40,0,0,1,0,0,0,N,1,2,0
57.67,1.79,V,29,110,20,5,0,0,0,N,1,2,1
46.08,1.6,M,72,80,3,1,14,1,0,N,1,3,4
52.02,1.7,M,39,0,17,0,0,0,0,N,0,1,2
49.6,1.66,M,77,0,38,0,0,0,0,N,2,3,4
49,1.65,M,63,40,0,5,4,0,0,N,1,0,0
71.97,1.68,V,24,0,2,1,7,8,0,N,1,2,1
58.58,1.61,V,51,0,4,0,0,0,0,N,3,4,4
50.2,1.67,M,28,160,4,0,2,0,2,N,0,0,0
64.41,1.58,M,18,0,2,1,11,12,0,N,1,2,1
64.21,1.66,M,37,0,3,3,0,4,2,N,1,1,2
55.76,1.76,V,54,150,0,5,7,0,0,N,0,1,1
65.61,1.65,M,34,0,0,0,2,0,0,N,1,1,2
82.08,1.75,V,48,0,2,5,7,5,0,N,0,0,0
76.26,1.69,V,43,0,0,0,9,6,0,N,1,2,1
71.87,1.65,M,74,0,1,0,4,1,0,N,0,1,1
51.41,1.69,M,37,50,7,4,0,9,0,N,0,1,2
71.3,1.72,M,62,0,4,0,6,11,0,N,2,4,4
57.67,1.79,V,77,140,6,5,0,0,0,N,2,3,4
79.46,1.79,V,18,0,0,0,4,0,0,N,0,2,2
61.12,1.69,V,44,0,1,0,22,10,3,N,2,3,4
49.6,1.66,M,68,110,0,0,0,1,0,N,1,1,2
57.03,1.78,V,21,60,3,0,4,2,0,N,1,2,4
50.8,1.68,V,27,100,7,0,4,1,0,N,0,0,0
81.8,1.85,V,33,0,0,1,0,2,0,N,3,4,3
52.02,1.7,V,68,90,4,0,8,0,9,N,2,2,3
59.62,1.82,V,62,90,0,3,16,4,0,N,3,4,2
57.03,1.78,V,64,0,36,3,1,0,0,N,0,2,1
75.42,1.73,V,35,0,1,3,4,4,0,N,2,3,4
73.82,1.78,V,41,0,0,4,1,0,0,N,2,4,4
81.47,1.76,V,63,0,0,0,4,6,0,N,2,3,2
44.94,1.58,M,37,0,20,4,0,0,0,N,3,4,4
67.98,1.69,M,38,0,0,0,14,5,2,N,0,0,0
69.72,1.66,M,31,0,2,5,0,2,0,N,2,4,4
84.28,1.77,V,31,0,0,8,0,0,0,N,0,1,0
63.98,1.69,M,60,0,0,5,0,0,2,N,1,1,1
56.45,1.68,M,31,0,12,8,4,1,0,N,2,4,4
65.36,1.64,M,50,0,0,0,11,6,0,N,0,2,3
53.87,1.73,V,33,10,10,0,0,0,0,N,1,3,2
54.47,1.73,M,68,0,10,0,5,0,0,N,1,1,0
56.39,1.77,V,24,130,0,0,12,0,0,N,0,2,2
47.82,1.63,M,63,0,9,4,1,4,3,N,2,4,3
75.72,1.73,V,56,0,0,4,0,2,0,N,2,4,3
57,1.76,V,39,10,0,0,0,4,0,N,1,4,3
47.82,1.63,M,34,60,1,5,0,0,0,N,0,0,0
84.56,1.8,V,63,0,0,7,0,3,0,N,2,3,4
79.21,1.78,V,41,0,0,5,1,4,0,S,2,4,3
46.66,1.61,M,31,70,0,0,13,2,0,N,1,1,2
76.37,1.62,M,46,0,0,1,14,16,0,N,2,2,3
92,1.76,M,32,0,2,0,19,22,0,N,1,1,1
53.87,1.73,V,27,140,0,1,0,0,0,N,2,4,4
63.93,1.82,V,35,0,14,5,0,4,NA,N,2,2,1
49,1.65,M,49,80,0,2,5,3,0,N,1,2,2
59.35,1.65,M,18,0,0,2,0,1,3,N,2,4,3
45.51,1.59,M,29,220,25,0,15,5,0,N,2,3,3
53.87,1.73,V,44,10,3,0,14,3,4,N,0,2,2
48.41,1.64,M,18,70,6,7,2,0,0,N,2,2,1
90.09,1.81,V,19,0,0,0,13,11,0,N,1,2,3
57.99,1.79,V,37,0,10,1,19,6,1,S,2,3,3
67.05,1.57,M,35,0,0,0,3,2,0,N,0,1,3
68.02,1.68,M,18,0,0,1,2,1,0,N,1,4,4
48.41,1.64,M,59,120,5,2,6,4,0,N,1,1,2
51.41,1.69,M,37,210,18,0,3,0,2,N,4,4,4
79.06,1.8,V,27,0,6,3,16,8,0,N,1,3,3
86.18,1.8,V,27,0,0,0,6,14,0,N,2,4,4
76.12,1.64,M,23,0,0,3,0,5,0,N,0,1,1
51.41,1.69,M,36,210,0,2,2,3,0,S,2,1,1
65.16,1.58,M,18,0,0,5,4,0,0,N,2,3,2
55.76,1.76,V,48,0,25,0,0,1,2,N,1,4,3
71.06,1.65,M,41,0,0,0,0,8,0,N,1,4,4
54.5,1.74,V,29,70,2,0,2,3,0,N,0,3,3
63.59,1.57,M,23,0,0,0,0,0,0,N,1,3,2
58.32,1.8,V,44,10,0,0,1,1,0,N,4,4,4
52.63,1.71,V,30,90,15,0,0,0,0,N,2,4,4
76.58,1.79,V,18,0,0,0,0,0,0,N,2,4,4
82.4,1.76,V,32,0,2,4,0,0,0,N,0,1,2
55.76,1.76,V,35,40,1,7,9,15,0,N,0,2,3
50.2,1.67,M,30,40,0,2,10,4,0,N,1,2,1
48.41,1.64,M,56,30,0,0,4,0,0,N,0,2,1
70.28,1.68,M,44,0,5,0,18,14,0,N,1,1,2
79.17,1.82,V,28,0,0,4,0,1,0,N,1,2,4
66.56,1.6,M,64,0,2,0,27,22,0,N,0,3,4
70.28,1.68,V,32,0,0,3,0,0,0,N,2,3,4
83.43,1.72,V,28,0,0,1,0,7,0,N,2,2,1
55.76,1.76,V,43,80,0,1,12,4,0,N,0,1,2
84.8,1.82,V,34,0,0,2,7,6,0,N,1,2,3
58.97,1.81,V,32,0,14,0,0,0,0,N,3,4,4
58.52,1.62,M,62,0,5,0,16,10,0,N,3,4,4
55.76,1.76,V,20,60,4,0,13,2,4,N,2,3,4
49.6,1.66,M,55,100,5,0,7,3,0,N,1,1,1
97.96,1.81,V,27,0,0,3,25,15,0,N,0,0,0
49,1.65,M,43,10,11,2,6,7,0,N,3,3,3
83.91,1.75,V,43,0,0,1,5,15,0,N,1,2,1
60,1.54,M,33,0,0,0,0,2,0,N,2,3,4
64.01,1.75,V,44,0,15,8,0,4,0,N,1,3,2
70.94,1.63,M,50,0,0,0,8,7,0,N,0,0,0
73.63,1.67,M,18,0,0,2,1,0,0,N,0,1,2
67.22,1.63,M,38,0,0,4,5,0,0,N,0,0,0
63.46,1.59,M,38,0,0,0,5,2,0,N,2,2,4
58.32,1.8,V,33,0,20,0,0,3,1,N,0,0,1
52.02,1.7,V,29,10,0,2,0,0,0,N,2,4,4
85.21,1.8,V,58,0,0,0,17,9,0,N,1,2,1
81.65,1.8,V,38,0,0,0,5,9,0,N,2,4,3
59.63,1.81,M,61,10,0,0,4,0,0,N,2,2,0
64.32,1.78,V,40,0,10,0,0,0,0,N,0,0,1
53.87,1.73,V,55,10,0,2,0,0,2,N,2,3,4
78.4,1.75,V,39,0,0,1,1,3,0,N,1,2,1
85.18,1.76,V,38,0,2,0,17,16,0,N,1,1,0
48.41,1.64,M,43,0,13,1,3,2,2,N,0,1,0
44.94,1.58,M,45,10,11,0,18,2,0,N,2,2,1
60.52,1.67,M,30,0,2,1,0,0,0,N,3,3,3
49,1.65,M,57,20,2,1,2,0,0,N,1,2,1
49.6,1.66,M,38,0,0,4,9,0,5,S,3,4,4
72.35,1.64,M,28,0,0,2,6,8,0,N,0,1,2
51.41,1.69,M,20,40,0,3,0,1,0,N,1,1,3
83.95,1.67,M,29,0,0,2,12,9,0,N,0,1,0
81.14,1.77,V,22,0,0,4,4,10,3,N,1,3,4
61.78,1.78,V,49,10,0,1,0,0,0,N,0,2,2
66.1,1.67,M,31,0,0,2,0,0,0,N,2,3,4
53.25,1.72,V,22,10,0,3,0,0,1,N,0,3,4
91.42,1.82,V,20,0,0,5,0,1,0,N,1,1,1
76.83,1.69,M,41,0,0,0,4,5,0,N,0,3,3
73.66,1.68,M,56,0,1,4,0,0,0,N,0,0,0
48.41,1.64,M,28,80,0,0,0,0,0,N,1,2,2
81.9,1.81,V,21,0,0,2,0,4,0,N,4,4,3
44.94,1.58,M,57,120,0,0,0,6,0,N,0,1,0
52.48,1.6,M,60,0,8,2,15,1,0,N,1,2,3
